field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
132014	Date N08 first reported (glomerular disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N08. The code corresponds to "glomerular disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	1080	1080	1008	111
132015	Source of report of N08 (glomerular disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N08, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "glomerular disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	1080	1080	1008.5	111
132016	Date N10 first reported (acute tubulo-interstitial nephritis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N10. The code corresponds to "acute tubulo-interstitial nephritis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	1589	1589	1009	111
132017	Source of report of N10 (acute tubulo-interstitial nephritis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N10, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "acute tubulo-interstitial nephritis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	1589	1589	1009.5	111
132018	Date N11 first reported (chronic tubulo-interstitial nephritis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N11. The code corresponds to "chronic tubulo-interstitial nephritis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	349	349	1010	111
132019	Source of report of N11 (chronic tubulo-interstitial nephritis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N11, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "chronic tubulo-interstitial nephritis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	349	349	1010.5	111
132020	Date N12 first reported (tubulo-interstitial nephritis, not specified as acute or chronic)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N12. The code corresponds to "tubulo-interstitial nephritis, not specified as acute or chronic". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	2538	2538	1011	111
132021	Source of report of N12 (tubulo-interstitial nephritis, not specified as acute or chronic)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N12, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "tubulo-interstitial nephritis, not specified as acute or chronic".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	2538	2538	1011.5	111
132022	Date N13 first reported (obstructive and reflux uropathy)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N13. The code corresponds to "obstructive and reflux uropathy". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	6644	6644	1012	111
132023	Source of report of N13 (obstructive and reflux uropathy)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N13, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "obstructive and reflux uropathy".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	6644	6644	1012.5	111
132024	Date N14 first reported (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N14. The code corresponds to "drug- and heavy-metal-induced tubulo-interstitial and tubular conditions". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	90	90	1013	111
132025	Source of report of N14 (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N14, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "drug- and heavy-metal-induced tubulo-interstitial and tubular conditions".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	90	90	1013.5	111
132026	Date N15 first reported (other renal tubulo-interstitial diseases)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N15. The code corresponds to "other renal tubulo-interstitial diseases". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	225	225	1014	111
132027	Source of report of N15 (other renal tubulo-interstitial diseases)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N15, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other renal tubulo-interstitial diseases".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	225	225	1014.5	111
132028	Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N16. The code corresponds to "renal tubulo-interstitial disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	68	68	1015	111
132029	Source of report of N16 (renal tubulo-interstitial disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N16, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "renal tubulo-interstitial disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	68	68	1015.5	111
132030	Date N17 first reported (acute renal failure)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N17. The code corresponds to "acute renal failure". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	19771	19771	1016	111
132031	Source of report of N17 (acute renal failure)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N17, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "acute renal failure".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	19771	19771	1016.5	111
132032	Date N18 first reported (chronic renal failure)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N18. The code corresponds to "chronic renal failure". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	25555	25555	1017	111
132033	Source of report of N18 (chronic renal failure)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N18, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "chronic renal failure".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	25555	25555	1017.5	111
132034	Date N19 first reported (unspecified renal failure)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N19. The code corresponds to "unspecified renal failure". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-07	3633	3633	1018	111
132035	Source of report of N19 (unspecified renal failure)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N19, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified renal failure".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-07	3633	3633	1018.5	111
132036	Date N20 first reported (calculus of kidney and ureter)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N20. The code corresponds to "calculus of kidney and ureter". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	9269	9269	1019	111
132037	Source of report of N20 (calculus of kidney and ureter)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N20, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "calculus of kidney and ureter".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	9269	9269	1019.5	111
132038	Date N21 first reported (calculus of lower urinary tract)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N21. The code corresponds to "calculus of lower urinary tract". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	1685	1685	1020	111
132039	Source of report of N21 (calculus of lower urinary tract)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N21, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "calculus of lower urinary tract".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	1685	1685	1020.5	111
132040	Date N22 first reported (calculus of urinary tract in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N22. The code corresponds to "calculus of urinary tract in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2019-08-22	1	1	1021	111
132041	Source of report of N22 (calculus of urinary tract in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N22, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "calculus of urinary tract in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2019-08-22	1	1	1021.5	111
132042	Date N23 first reported (unspecified renal colic)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N23. The code corresponds to "unspecified renal colic". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	5664	5664	1022	111
132043	Source of report of N23 (unspecified renal colic)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N23, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified renal colic".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	5664	5664	1022.5	111
132044	Date N25 first reported (disorders resulting from impaired renal tubular function)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N25. The code corresponds to "disorders resulting from impaired renal tubular function". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	244	244	1023	111
132045	Source of report of N25 (disorders resulting from impaired renal tubular function)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N25, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders resulting from impaired renal tubular function".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	244	244	1023.5	111
132046	Date N26 first reported (unspecified contracted kidney)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N26. The code corresponds to "unspecified contracted kidney". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	403	403	1024	111
132047	Source of report of N26 (unspecified contracted kidney)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N26, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified contracted kidney".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	403	403	1024.5	111
132048	Date N27 first reported (small kidney of unknown cause)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N27. The code corresponds to "small kidney of unknown cause". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	152	152	1025	111
132049	Source of report of N27 (small kidney of unknown cause)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N27, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "small kidney of unknown cause".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	152	152	1025.5	111
132050	Date N28 first reported (other disorders of kidney and ureter, not elsewhere classified)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N28. The code corresponds to "other disorders of kidney and ureter, not elsewhere classified". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-26	9398	9398	1026	111
132051	Source of report of N28 (other disorders of kidney and ureter, not elsewhere classified)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N28, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of kidney and ureter, not elsewhere classified".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-26	9398	9398	1026.5	111
132052	Date N29 first reported (other disorders of kidney and ureter in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N29. The code corresponds to "other disorders of kidney and ureter in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	53	53	1027	111
132053	Source of report of N29 (other disorders of kidney and ureter in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N29, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of kidney and ureter in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	53	53	1027.5	111
132054	Date N30 first reported (cystitis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N30. The code corresponds to "cystitis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	18435	18435	1028	111
132055	Source of report of N30 (cystitis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N30, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "cystitis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	18435	18435	1028.5	111
132056	Date N31 first reported (neuromuscular dysfunction of bladder, not elsewhere classified)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N31. The code corresponds to "neuromuscular dysfunction of bladder, not elsewhere classified". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	5085	5085	1029	111
132057	Source of report of N31 (neuromuscular dysfunction of bladder, not elsewhere classified)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N31, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "neuromuscular dysfunction of bladder, not elsewhere classified".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	5085	5085	1029.5	111
132058	Date N32 first reported (other disorders of bladder)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N32. The code corresponds to "other disorders of bladder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	20234	20234	1030	111
132059	Source of report of N32 (other disorders of bladder)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N32, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of bladder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	20234	20234	1030.5	111
132060	Date N33 first reported (bladder disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N33. The code corresponds to "bladder disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2019-08-22	7	7	1031	111
132061	Source of report of N33 (bladder disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N33, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "bladder disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2019-08-22	7	7	1031.5	111
132062	Date N34 first reported (urethritis and urethral syndrome)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N34. The code corresponds to "urethritis and urethral syndrome". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	1147	1147	1032	111
132063	Source of report of N34 (urethritis and urethral syndrome)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N34, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "urethritis and urethral syndrome".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	1147	1147	1032.5	111
132064	Date N35 first reported (urethral stricture)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N35. The code corresponds to "urethral stricture". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	5838	5838	1033	111
132065	Source of report of N35 (urethral stricture)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N35, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "urethral stricture".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	5838	5838	1033.5	111
132066	Date N36 first reported (other disorders of urethra)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N36. The code corresponds to "other disorders of urethra". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	1671	1671	1034	111
132067	Source of report of N36 (other disorders of urethra)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N36, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of urethra".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	1671	1671	1034.5	111
132068	Date N37 first reported (urethral disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N37. The code corresponds to "urethral disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-10-20	8	8	1035	111
132069	Source of report of N37 (urethral disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N37, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "urethral disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2020-10-20	8	8	1035.5	111
132070	Date N39 first reported (other disorders of urinary system)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N39. The code corresponds to "other disorders of urinary system". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	53082	53082	1036	111
132071	Source of report of N39 (other disorders of urinary system)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N39, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of urinary system".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	53082	53082	1036.5	111
132072	Date N40 first reported (hyperplasia of prostate)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N40. The code corresponds to "hyperplasia of prostate". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-17	32350	32350	1037	111
132073	Source of report of N40 (hyperplasia of prostate)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N40, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "hyperplasia of prostate".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-17	32350	32350	1037.5	111
132074	Date N41 first reported (inflammatory diseases of prostate)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N41. The code corresponds to "inflammatory diseases of prostate". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	4696	4696	1038	111
132075	Source of report of N41 (inflammatory diseases of prostate)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N41, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "inflammatory diseases of prostate".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	4696	4696	1038.5	111
132076	Date N42 first reported (other disorders of prostate)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N42. The code corresponds to "other disorders of prostate". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	3452	3452	1039	111
132077	Source of report of N42 (other disorders of prostate)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N42, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of prostate".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	3452	3452	1039.5	111
132078	Date N43 first reported (hydrocele and spermatocele)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N43. The code corresponds to "hydrocele and spermatocele". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	2714	2714	1040	111
132079	Source of report of N43 (hydrocele and spermatocele)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N43, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "hydrocele and spermatocele".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	2714	2714	1040.5	111
132080	Date N44 first reported (torsion of testis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N44. The code corresponds to "torsion of testis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-10-20	234	234	1041	111
132081	Source of report of N44 (torsion of testis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N44, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "torsion of testis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	234	234	1041.5	111
132082	Date N45 first reported (orchitis and epididymitis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N45. The code corresponds to "orchitis and epididymitis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	3004	3004	1042	111
132083	Source of report of N45 (orchitis and epididymitis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N45, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "orchitis and epididymitis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	3004	3004	1042.5	111
132084	Date N46 first reported (male infertility)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N46. The code corresponds to "male infertility". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-02-29	593	593	1043	111
132085	Source of report of N46 (male infertility)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N46, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "male infertility".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2019-09-09	593	593	1043.5	111
132086	Date N47 first reported (redundant prepuce, phimosis and paraphimosis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N47. The code corresponds to "redundant prepuce, phimosis and paraphimosis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	4027	4027	1044	111
132087	Source of report of N47 (redundant prepuce, phimosis and paraphimosis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N47, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "redundant prepuce, phimosis and paraphimosis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	4027	4027	1044.5	111
132088	Date N48 first reported (other disorders of penis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N48. The code corresponds to "other disorders of penis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	7051	7051	1045	111
132089	Source of report of N48 (other disorders of penis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N48, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of penis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	7051	7051	1045.5	111
132090	Date N49 first reported (inflammatory disorders of male genital organs, not elsewhere classified)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N49. The code corresponds to "inflammatory disorders of male genital organs, not elsewhere classified". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	517	517	1046	111
132091	Source of report of N49 (inflammatory disorders of male genital organs, not elsewhere classified)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N49, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "inflammatory disorders of male genital organs, not elsewhere classified".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	517	517	1046.5	111
132092	Date N50 first reported (other disorders of male genital organs)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N50. The code corresponds to "other disorders of male genital organs". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	11814	11814	1047	111
132093	Source of report of N50 (other disorders of male genital organs)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N50, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of male genital organs".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	11814	11814	1047.5	111
132094	Date N51 first reported (disorders of male genital organs in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N51. The code corresponds to "disorders of male genital organs in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	47	47	1048	111
